enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_development_index_cat
658,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,19,0.0,6
12013,city_100,0.887,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,70,0.0,5
31916,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,17,1.0,3
30116,city_19,0.682,Male,Has relevent experience,,Graduate,STEM,7,50-99,Pvt Ltd,1,39,0.0,3
13960,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,1,59,0.0,6
31312,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,21,0.0,6
11737,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,80,0.0,6
21956,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,9,1.0,3
23681,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,50-99,NGO,1,3,0.0,6
8460,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,74,0.0,6
9446,city_27,0.848,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,22,0.0,5
4176,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,20,1.0,6
31372,city_80,0.847,,No relevent experience,Full time course,Primary School,,19,10/49,Pvt Ltd,,15,0.0,5
27611,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,22,0.0,6
10904,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,3,43,0.0,6
14414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,95,0.0,6
951,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,13,0.0,6
30328,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,94,1.0,3
12384,city_70,0.698,,Has relevent experience,,,,>20,,,>4,33,0.0,3
31510,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,86,0.0,6
28644,city_114,0.926,Male,No relevent experience,Full time course,Masters,Business Degree,18,,,2,83,0.0,6
1926,city_123,0.738,,No relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,,44,0.0,4
16131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,90,0.0,6
15573,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,13,0.0,5
13500,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,62,1.0,2
9893,city_7,0.647,,Has relevent experience,Full time course,Masters,STEM,4,,,1,26,1.0,3
24519,city_114,0.926,,Has relevent experience,Full time course,Masters,STEM,10,,Public Sector,,31,0.0,6
11255,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,29,0.0,6
29287,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,38,0.0,6
31479,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,42,0.0,6
5978,city_21,0.624,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,58,0.0,3
17870,city_23,0.899,Male,Has relevent experience,Full time course,High School,,3,10000+,Pvt Ltd,2,29,0.0,5
30391,city_16,0.91,Male,No relevent experience,Full time course,High School,,4,,,1,78,0.0,6
22505,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,47,1.0,3
14378,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,500-999,,1,22,1.0,3
14819,city_26,0.698,Male,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,2,45,1.0,3
11137,city_114,0.926,Female,No relevent experience,Full time course,High School,,10,10/49,Early Stage Startup,1,74,1.0,6
9931,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Public Sector,>4,234,0.0,6
269,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,31,1.0,6
16361,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,2,11,0.0,6
22592,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,NGO,1,48,0.0,5
20995,city_36,0.893,,No relevent experience,Full time course,Primary School,,3,,,1,22,0.0,5
19797,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,>4,8,1.0,3
29705,city_21,0.624,Other,Has relevent experience,Part time course,,,<1,10/49,Pvt Ltd,1,200,1.0,3
22201,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,160,0.0,6
19187,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,226,0.0,6
27557,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,Public Sector,1,12,1.0,6
20731,city_73,0.754,,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,46,0.0,4
27368,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,>4,113,0.0,5
3570,city_114,0.926,Male,Has relevent experience,no_enrollment,,,14,500-999,Pvt Ltd,1,28,0.0,6
30302,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,4,163,0.0,3
12138,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,114,1.0,6
2144,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,4,2,0.0,6
5215,city_115,0.789,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,130,0.0,4
4686,city_61,0.913,Other,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,145,1.0,6
1973,city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Public Sector,1,22,0.0,1
18313,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,never,15,1.0,3
32158,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,81,0.0,6
13947,city_16,0.91,Male,No relevent experience,,,,6,,,,32,0.0,6
25484,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,2,17,1.0,6
4971,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Funded Startup,1,95,0.0,5
23145,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,52,0.0,6
11436,city_160,0.92,Male,No relevent experience,Full time course,,,11,,,1,46,0.0,6
30920,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,2,17,0.0,6
20054,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,never,306,0.0,3
4020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,54,0.0,6
9389,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,51,0.0,6
24658,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,26,0.0,6
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0.0,6
11732,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,11,<10,Pvt Ltd,1,133,0.0,6
30778,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,28,0.0,6
10768,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,1,44,0.0,6
27397,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,8,,,never,111,0.0,5
21501,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,2,81,1.0,3
28226,city_21,0.624,Male,No relevent experience,Full time course,High School,,7,5000-9999,Pvt Ltd,1,167,1.0,3
5910,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,never,102,1.0,2
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,,8,,,never,39,0.0,3
25327,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,never,80,0.0,3
13669,city_100,0.887,Female,No relevent experience,Full time course,High School,,1,,,1,31,0.0,5
20574,city_79,0.698,,No relevent experience,no_enrollment,Masters,STEM,3,,,never,22,1.0,3
11001,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,53,0.0,6
32748,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,>4,28,0.0,6
33266,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,58,0.0,6
1337,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,4,53,0.0,6
26065,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,74,0.0,6
25018,city_67,0.855,,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,1,63,0.0,5
21547,city_136,0.897,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,26,0.0,5
25646,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,37,1.0,6
12506,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Business Degree,18,50-99,NGO,1,31,0.0,5
24936,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,88,0.0,3
14213,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,2,60,0.0,6
11765,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,14,0.0,6
17321,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,36,1.0,5
24911,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,131,0.0,6
198,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,66,0.0,6
1721,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,80,1.0,3
5713,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,23,0.0,3
16711,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,1,6,1.0,3
18839,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,146,0.0,6
5169,city_21,0.624,,Has relevent experience,Full time course,High School,,5,,,1,16,1.0,3
17443,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,110,0.0,5
5711,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,162,0.0,6
1534,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,8,,,1,19,1.0,6
5589,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,2,157,0.0,3
25045,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,27,0.0,6
18860,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Early Stage Startup,1,54,0.0,5
30182,city_103,0.92,,Has relevent experience,Full time course,High School,,6,,,2,8,1.0,6
1092,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,322,0.0,5
14459,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,4,113,0.0,4
18687,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,13,1000-4999,NGO,>4,182,0.0,6
19170,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,45,0.0,6
9825,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,NGO,1,19,0.0,6
33192,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,,,1,32,1.0,6
14435,city_158,0.7659999999999999,,No relevent experience,Full time course,Graduate,STEM,3,,,never,182,1.0,4
9187,city_16,0.91,,No relevent experience,Part time course,Graduate,STEM,<1,,,never,35,0.0,6
1594,city_152,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,89,0.0,3
9151,city_114,0.926,Male,No relevent experience,Full time course,High School,,7,,,1,18,0.0,6
20344,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,33,0.0,6
17266,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Early Stage Startup,1,114,0.0,6
22056,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,97,0.0,6
14013,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,5,500-999,Public Sector,3,20,0.0,6
31200,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,10,,,2,36,0.0,3
19029,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,7,0.0,6
20751,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,112,0.0,5
2042,city_102,0.804,Male,Has relevent experience,Full time course,,,11,100-500,Pvt Ltd,2,125,0.0,5
19904,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,29,0.0,6
19767,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,66,0.0,5
3015,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,91,0.0,6
12256,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,50,1.0,5
17554,city_97,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,63,0.0,6
10658,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,8,,,>4,116,1.0,3
1710,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,47,0.0,6
12770,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,never,3,0.0,6
4435,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,31,0.0,3
16468,city_102,0.804,,Has relevent experience,Part time course,Graduate,Humanities,3,100-500,Funded Startup,1,56,0.0,5
4644,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,12,,,3,26,0.0,4
20247,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,4,0.0,6
10321,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,42,0.0,6
16791,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,140,1.0,6
9642,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,45,0.0,3
31812,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,84,1.0,3
3294,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,109,0.0,6
2052,city_97,0.925,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,4,52,0.0,6
2836,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,12,0.0,6
1649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,91,1.0,6
20777,city_143,0.74,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,,88,1.0,4
30094,city_48,0.493,Male,Has relevent experience,no_enrollment,High School,,5,,,never,18,0.0,1
23167,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,3,,,1,147,0.0,6
19142,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,3,,,never,78,0.0,5
7194,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,16,0.0,5
24659,city_71,0.884,Male,No relevent experience,no_enrollment,,,3,,,never,106,0.0,5
11030,city_83,0.923,Male,Has relevent experience,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,4,200,1.0,6
3479,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,1,15,0.0,6
33136,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,,,3,15,1.0,6
5853,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,>4,48,0.0,3
22355,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,17,0.0,6
3258,city_16,0.91,,Has relevent experience,no_enrollment,High School,,5,10/49,Funded Startup,1,77,0.0,6
11366,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,,2,124,0.0,3
16903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,1,125,0.0,6
31935,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,,1,5,0.0,6
4478,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,,7,1.0,2
14446,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,never,55,1.0,3
30386,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,45,0.0,6
14704,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,42,0.0,6
995,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,3,29,1.0,6
5697,city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,1,9,0.0,6
9513,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,77,0.0,6
3522,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,2,106,0.0,6
30394,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,9,0.0,6
2871,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Public Sector,3,11,1.0,5
29850,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,15,1.0,3
4164,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,>4,100,0.0,6
27691,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,312,0.0,6
14164,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,1,164,0.0,6
15002,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,2,10/49,Pvt Ltd,1,78,0.0,6
21137,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,,,>4,110,0.0,5
21267,city_160,0.92,,Has relevent experience,Full time course,High School,,>20,<10,Early Stage Startup,1,188,0.0,6
29935,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,17,0.0,6
25391,city_103,0.92,,No relevent experience,Full time course,Graduate,Arts,10,,,1,87,1.0,6
18420,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,111,1.0,4
14732,city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,4,,Public Sector,1,13,0.0,6
24624,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,212,0.0,6
15104,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,72,0.0,6
25672,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,100-500,Pvt Ltd,>4,111,0.0,6
22546,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,31,0.0,3
337,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,16,0.0,6
24130,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,1,18,1.0,3
19482,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,24,1.0,6
27548,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,3,,,never,7,0.0,6
6459,city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,71,0.0,3
26476,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,11,5000-9999,Pvt Ltd,3,178,0.0,5
3265,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,14,,Public Sector,1,45,1.0,6
31241,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,14,,,1,158,0.0,6
18192,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,35,0.0,5
