enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
2636,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,,,1,70,1.0
1057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,16,1.0
20440,city_138,0.836,Male,No relevent experience,Part time course,High School,,>20,50-99,Pvt Ltd,2,108,0.0
17148,city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,1,11,0.0
31746,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,,,1,44,1.0
5645,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,48,0.0
581,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,108,0.0
29684,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,30,0.0
8389,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,22,0.0
6530,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,13,0.0
6828,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,1,60,1.0
9355,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,156,1.0
21386,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,106,0.0
7003,city_144,0.84,,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Public Sector,1,78,1.0
23466,city_126,0.479,,No relevent experience,no_enrollment,,,6,,,never,113,1.0
15080,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,232,0.0
14833,city_114,0.926,Male,No relevent experience,Full time course,Graduate,No Major,5,,,,28,0.0
15610,city_26,0.698,,No relevent experience,Full time course,Graduate,STEM,4,<10,Public Sector,never,272,0.0
20214,city_103,0.92,Male,No relevent experience,Part time course,High School,,2,,,1,47,1.0
7292,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,Arts,2,10/49,Pvt Ltd,1,2,0.0
22355,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,17,0.0
8185,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,156,0.0
20966,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,,156,0.0
17955,city_100,0.887,Male,No relevent experience,no_enrollment,,,3,,,never,262,0.0
29650,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,3,36,0.0
18921,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,59,0.0
7363,city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,21,0.0
7017,city_173,0.878,,Has relevent experience,Full time course,Masters,STEM,>20,,,,28,0.0
452,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,2,80,0.0
9985,city_53,0.74,Female,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,never,73,0.0
27020,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,17,10000+,Pvt Ltd,>4,43,0.0
791,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,77,0.0
23351,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,,48,1.0
21734,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,,10,10/49,Early Stage Startup,>4,96,0.0
5876,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,,100-500,Pvt Ltd,,256,0.0
25071,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,150,0.0
21435,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,28,0.0
28323,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,45,1.0
19808,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,29,0.0
9813,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,15,,,1,34,1.0
3724,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,0.0
26099,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,60,0.0
15211,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,23,1.0
8415,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,,101,0.0
4723,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,>4,6,0.0
9519,city_8,0.698,Male,No relevent experience,,,,6,,,1,33,0.0
8405,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,,1,12,1.0
24574,city_143,0.74,Male,No relevent experience,no_enrollment,High School,,<1,,,never,312,0.0
4874,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,28,0.0
21760,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,19,0.0
19029,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,7,0.0
26293,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,1,88,0.0
30044,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,2,86,1.0
5269,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Funded Startup,4,50,0.0
17587,city_103,0.92,Male,No relevent experience,no_enrollment,,,1,,,never,6,0.0
1606,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0.0
12660,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,45,0.0
18257,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,NGO,>4,20,0.0
27023,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,2,<10,,1,85,0.0
16582,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,161,0.0
3199,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,10,1000-4999,NGO,3,16,0.0
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73,0.0
27852,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,21,0.0
30014,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,,1,3,0.0
26929,city_138,0.836,Male,Has relevent experience,no_enrollment,High School,,15,10000+,Pvt Ltd,2,146,0.0
11100,city_150,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,4,20,0.0
28076,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,64,1.0
3248,city_102,0.804,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,94,0.0
8314,city_159,0.843,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Funded Startup,1,40,0.0
10767,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,31,0.0
30172,city_28,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Public Sector,2,11,0.0
18772,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,55,0.0
21161,city_160,0.92,,No relevent experience,no_enrollment,Phd,STEM,19,100-500,Pvt Ltd,>4,152,0.0
23835,city_103,0.92,,No relevent experience,no_enrollment,Graduate,No Major,3,10000+,Pvt Ltd,2,28,0.0
21329,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,never,242,0.0
22666,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,10/49,Pvt Ltd,1,8,0.0
4326,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,30,0.0
12827,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Public Sector,2,53,0.0
6075,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,50,0.0
22331,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,9,,,never,42,0.0
11661,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,3,,,never,74,0.0
15283,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,77,0.0
31924,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,75,1.0
28134,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,18,500-999,Public Sector,1,20,0.0
24348,city_7,0.647,Female,No relevent experience,Full time course,Graduate,STEM,2,,,never,55,0.0
5774,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,11,0.0
19667,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,46,0.0
21168,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,125,0.0
24958,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,139,0.0
1990,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,1,24,0.0
26464,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,9,,Pvt Ltd,1,11,0.0
3033,city_67,0.855,,Has relevent experience,Full time course,Masters,STEM,12,,,2,91,0.0
19566,city_139,0.487,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,96,1.0
29494,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,Public Sector,1,50,1.0
22072,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,218,0.0
5181,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,Primary School,,4,,,1,40,1.0
20584,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,53,0.0
25752,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,41,0.0
23135,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,100-500,Funded Startup,1,16,0.0
20016,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,68,0.0
9666,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,40,0.0
32560,city_136,0.897,Male,Has relevent experience,no_enrollment,,,7,50-99,Funded Startup,3,180,0.0
10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,,,1,17,0.0
32954,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,0.0
16551,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,>4,9,1.0
1389,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,55,0.0
751,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,37,0.0
10122,city_162,0.767,,No relevent experience,Full time course,Graduate,STEM,3,,NGO,never,168,1.0
3462,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7,1.0
16915,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Arts,,,Pvt Ltd,3,34,0.0
20355,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,106,1.0
13453,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,4,100,0.0
29390,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,,1,96,0.0
31997,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,41,0.0
8317,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,86,0.0
6104,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,67,0.0
19936,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,10,,,1,10,1.0
4657,city_114,0.926,Male,Has relevent experience,Part time course,,,>20,,,never,52,0.0
24802,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Pvt Ltd,never,7,0.0
7611,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,2,13,0.0
5735,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,2,170,0.0
7898,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,20,0.0
14027,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,54,0.0
27445,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,,,1,102,1.0
24259,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,2,57,1.0
22260,city_24,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,never,28,1.0
8753,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,,,4,50,0.0
25591,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,2,44,1.0
17778,city_74,0.579,,Has relevent experience,no_enrollment,High School,,<1,,,never,160,1.0
9881,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,1,72,0.0
13297,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,3,28,0.0
29700,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,90,1.0
7969,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,>4,36,0.0
15994,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,10,0.0
7858,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,100-500,Pvt Ltd,3,61,0.0
6623,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,0.0
19643,city_90,0.698,Male,Has relevent experience,Part time course,High School,,6,,,1,58,1.0
1652,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,156,1.0
12176,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,114,0.0
20908,city_61,0.913,,No relevent experience,Full time course,Masters,STEM,13,5000-9999,Public Sector,2,6,0.0
2780,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,3,0.0
29718,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,6,0.0
17567,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,172,0.0
14415,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,,,never,14,1.0
31108,city_24,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,17,1.0
1472,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102,0.0
6588,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,18,0.0
20875,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,,,2,11,0.0
32811,city_128,0.527,,Has relevent experience,Full time course,Graduate,STEM,4,,,1,104,0.0
7234,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,89,0.0
19231,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,,,>4,192,1.0
7235,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,19,50-99,Funded Startup,3,19,0.0
20979,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,18,0.0
22061,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,78,0.0
17280,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,18,1.0
26398,city_100,0.887,,No relevent experience,no_enrollment,High School,,4,,,1,72,1.0
12386,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,65,0.0
14108,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,2,113,1.0
26504,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,11,0.0
26507,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,6,0.0
19500,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,24,0.0
132,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,<10,,1,19,0.0
13641,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,12,10000+,Public Sector,1,140,0.0
32287,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,61,0.0
24902,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,4,1.0
8637,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Funded Startup,2,74,0.0
7737,city_45,0.89,,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,1,24,0.0
15456,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,1,75,0.0
23830,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,24,1.0
3766,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,32,0.0
4688,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,15,0.0
24199,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,2,14,0.0
33154,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,,never,148,1.0
6059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,60,0.0
7492,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,1,56,0.0
4107,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,2,25,0.0
484,city_40,0.7759999999999999,Male,No relevent experience,Full time course,High School,,3,,Pvt Ltd,never,22,0.0
3429,city_90,0.698,Male,No relevent experience,no_enrollment,High School,,5,,,never,50,0.0
23837,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,>4,67,0.0
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0.0
1756,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Early Stage Startup,2,326,0.0
28704,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,never,73,0.0
27616,city_116,0.743,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,107,0.0
9162,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,24,0.0
22048,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,105,0.0
32192,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,54,0.0
3246,city_100,0.887,Male,Has relevent experience,Full time course,,,14,,,1,43,1.0
26423,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,4,4,0.0
13195,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,100-500,Public Sector,1,81,0.0
20023,city_111,0.698,,Has relevent experience,Full time course,Graduate,STEM,7,500-999,NGO,1,8,0.0
6074,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,4,61,0.0
21051,city_90,0.698,Female,No relevent experience,Full time course,Graduate,STEM,9,,,never,224,0.0
